event_key,symbol,period_ended,prior_earnings_count,prior_abn_ret_1d_mean_2,prior_abn_ret_1d_mean_4,prior_abn_ret_1d_mean_8,prior_abn_ret_3d_mean_2,prior_abn_ret_3d_mean_4,prior_abn_ret_3d_mean_8,prior_abn_ret_5d_mean_2,prior_abn_ret_5d_mean_4,prior_abn_ret_5d_mean_8,prior_abn_ret_1d_median_4,prior_abn_ret_1d_median_8,prior_abn_ret_3d_median_4,prior_abn_ret_3d_median_8,prior_abn_ret_1d_std_4,prior_abn_ret_1d_std_8,prior_abn_ret_3d_std_4,prior_abn_ret_3d_std_8,prior_positive_rate_4,prior_positive_rate_8,prior_negative_rate_4,prior_negative_rate_8,prior_neutral_rate_4,prior_neutral_rate_8,prior_reaction_streak,prior_reaction_trend_4,prior_reaction_trend_8,prior_avg_reaction_magnitude_4,prior_avg_reaction_magnitude_8,prior_days_since_last,prior_last_reaction_class,prior_last_abn_ret_1d,prior_last_abn_ret_3d,prior_last_abn_ret_5d,prior_abn_ret_5d_median_4,prior_abn_ret_5d_std_4,prior_abn_ret_5d_median_8,prior_abn_ret_5d_std_8,prior_avg_reaction_magnitude_2
SBIN_2023-09-30,SBIN,2023-09-30,74,0.00810638359916177,0.0071973706460822795,0.005214035243952327,0.010149584565992076,0.007649989938177115,-0.002135565736288092,0.004078223516407908,-0.002315154096219111,-0.01433637727902167,0.006315382710638806,0.005847363725281052,0.007303135164820285,-0.0019457204052305554,0.0023846588496656998,0.006850707518254417,0.005181331306106133,0.011596682872284315,0.0,0.0,0.0,0.0,0.75,0.75,3.0,0.0,0.0,0.011642147722009518,0.018999874091916873,92.0,NEUTRAL,0.009897384487684735,0.012996033967163867,-0.005834043405869793,-0.005834043405869793,0.014861994059728385,-0.010943683192742248,0.019531317589788835,0.009912266922277702
SBIN_2023-12-31,SBIN,2023-12-31,75,0.009812786052511568,0.00783007488889631,0.004538109979599155,0.010586092729997776,0.007781530326840758,0.0017664202080883151,0.0032001144765441136,0.0013222025175751717,-0.006850039493566995,0.008021785163988604,0.005847363725281052,0.007739643328825985,0.004976967923683739,0.0023221377769257062,0.005980927410059114,0.004238711388046621,0.010156560593644988,0.0,0.0,0.0,0.0,1.0,0.75,4.0,0.0,0.0,0.011790178881246643,0.015591627092781538,92.0,NEUTRAL,0.009728187617338402,0.008176151492831685,0.01223427235895802,0.0032001144765441136,0.014148287204861698,-0.00630975023494057,0.019700068477036745,0.009034157882413907
SBIN_2024-03-31,SBIN,2024-03-31,76,0.006857248746399758,0.007481816172780764,0.006216724997003024,0.04802068419180833,0.0290851343789002,0.017500996605387193,0.05854126364223222,0.031309743579320065,0.017225267988632626,0.008021785163988604,0.005847363725281052,0.010586092729997776,0.007739643328825985,0.002855420940777838,0.0031431484949199983,0.039266602888693256,0.035705142990870006,0.25,0.125,0.0,0.0,0.75,0.625,1.0,0.29999999999999993,0.1428571428571428,0.03422676528225496,0.02646573791908406,91.0,POSITIVE,0.003986309875461114,0.08786521689078497,0.10484825492550642,0.013112381398821815,0.04983774906046813,0.0032001144765441136,0.044421739757226845,0.05854126364223222
SBIN_2024-06-30,SBIN,2024-06-30,77,0.004847002120254795,0.007329894086383182,0.006835717299349138,0.03972073249947172,0.02515341261473475,0.018427931051051078,0.0565909737524512,0.029895544114497657,0.019745126262533847,0.007717940991193439,0.0060115385378436414,0.010586092729997776,0.007739643328825985,0.002952677097868024,0.0024299595896332556,0.04280274766352042,0.034784574046177054,0.25,0.125,0.0,0.0,0.75,0.625,1.0,0.10000000000000002,0.08571428571428572,0.032812565817432554,0.02672377717164816,91.0,NEUTRAL,0.005707694365048477,-0.008423751891841524,0.00833369257939598,0.010283982469177,0.05056792871619685,0.010283982469177,0.04319930994049587,0.0565909737524512
SBIN_2024-09-30,SBIN,2024-09-30,78,-0.002270113192971268,0.002293567776714245,0.004395197577871974,-0.006151266832060798,0.020934708679873765,0.0152412577905752,0.0011154403960399462,0.029828352019136084,0.016052563683983858,0.004847002120254795,0.005707694365048477,0.002148684860275807,0.007303135164820285,0.008700270931398356,0.006827411069783945,0.04516673638282184,0.03285406669290022,0.25,0.125,0.0,0.0,0.75,0.75,2.0,-0.09999999999999996,0.03571428571428571,0.03287975791279413,0.02377792497388644,92.0,NEUTRAL,-0.010247920750991013,-0.003878781772280071,-0.006102811787316087,0.010283982469177,0.050631368366808704,0.00833369257939598,0.04062752078195365,0.007218252183356033
SBIN_2024-12-31,SBIN,2024-12-31,79,-0.012332744229004877,-0.003742871054375041,0.0020436019172606346,-0.015704492963784067,0.012008119767843828,0.009894825047342293,-0.016627777476333816,0.019981598138058693,0.010651900327816932,-0.0031308054377649497,0.005543519552485887,-0.006151266832060798,0.004976967923683739,0.010088248027190725,0.009175755102841016,0.05159920303852659,0.033968601892950534,0.25,0.125,0.25,0.125,0.5,0.75,1.0,-0.6,-0.07142857142857144,0.03660937561439251,0.024199777247819576,92.0,NEGATIVE,-0.014417567707018741,-0.027530204155288063,-0.027152743165351545,0.0011154403960399462,0.05842392691766884,0.001249824586763093,0.04059720942517483,0.016627777476333816
SBIN_2025-06-30,SBIN,2025-06-30,80,-0.003972971647467849,-0.0031215424202195585,0.002180136876280603,-0.006123356572041938,-0.006137311702051368,0.011473911338424417,-0.010892918373016092,-0.004888738988488073,0.013210502295415996,-0.002270113192971268,0.0060115385378436414,-0.006151266832060798,0.007739643328825985,0.010776049484482034,0.009240380640170172,0.017576835158631645,0.03387724715938668,0.0,0.125,0.25,0.125,0.75,0.75,1.0,-0.10000000000000002,-0.07142857142857144,0.011739038487845743,0.022982901885050352,181.0,NEUTRAL,0.0064716244120830435,0.015283491011204187,0.005366906419319362,-0.0003679526839983627,0.01609524582028605,0.0068502994993576705,0.03936865103228474,0.016259824792335453
SBIN_2025-09-30,SBIN,2025-09-30,81,0.002857662961322116,-0.004737540633841381,0.0012961767262709006,0.007829093494073847,-0.00393769973485511,0.01060785643993982,-0.0015172839016243111,-0.009072530688979064,0.010411506712759297,-0.005502109620214912,0.004847002120254795,-0.0017520428976682823,0.004275423734887596,0.009408557863492609,0.009125816995117685,0.017745052518246665,0.034087014546262805,0.0,0.125,0.25,0.125,0.75,0.75,2.0,0.09999999999999996,-0.07142857142857144,0.011755983898638744,0.02228427485803565,92.0,NEUTRAL,-0.0007562984894388114,0.00037469597694350654,-0.008401474222567984,-0.0072521430049420355,0.013474184877402755,-0.00023356849327521578,0.040094582687242884,0.006884190320943673
SBIN_2025-12-31,SBIN,2025-12-31,82,-0.0032751734306967206,-0.0036240725390822848,-0.00066525238118402,-0.008165268434263795,-0.0071443125031528665,0.006895198088360449,-0.014912479732739792,-0.012902699052877942,0.008462826483129071,-0.0032751734306967206,0.0016150056930111512,-0.008165268434263795,-0.0017520428976682823,0.008781715056204285,0.008688881521302148,0.018855040309751995,0.03538260816290318,0.0,0.125,0.25,0.125,0.75,0.75,3.0,0.30000000000000004,-0.07142857142857142,0.015586152262537623,0.024232955087665875,92.0,NEUTRAL,-0.00579404837195463,-0.016705232845471096,-0.0214234852429116,-0.014912479732739792,0.014488007265625507,-0.0003679526839983627,0.04135594430086032,0.014912479732739792
SBIN_2026-03-31,SBIN,2026-03-31,83,-0.005435045652375403,-0.0012886913455266436,-0.0025157811999508423,0.01238733650409063,0.010108214999082238,0.011058167383463033,0.019458790258898406,0.008970753178637048,0.01447617565834787,-0.002916170711117494,-0.002916170711117494,0.007829093494073847,-0.0017520428976682823,0.005631702430354894,0.00767661065140818,0.024662176483725585,0.03745344040202693,0.25,0.25,0.0,0.125,0.75,0.625,1.0,0.29999999999999993,0.011904761904761871,0.02388323291137684,0.030246304262884674,90.0,POSITIVE,-0.0050760429327961765,0.041479905853652355,0.06034106576070841,-0.0015172839016243111,0.0359513594566765,-0.0003679526839983627,0.04529276804970975,0.040882275501810006
SBIN_2026-06-30,SBIN,2026-06-30,84,0.007323925948312104,0.002024376258807692,-0.0005485830807059333,0.02769621201343614,0.009765471789586172,0.001814080043767402,0.017271790608631044,0.0011796554379456259,-0.0018545417752712234,-0.002916170711117494,-0.002916170711117494,0.007143607075081715,-0.0017520428976682823,0.012007620165134123,0.010914469502642197,0.024575653236158804,0.02152911863399593,0.25,0.125,0.0,0.125,0.75,0.75,1.0,0.10000000000000002,0.09523809523809527,0.02899087744240858,0.02036495796512716,91.0,NEUTRAL,0.019723894829420385,0.013912518173219923,-0.025797484543446325,-0.014912479732739792,0.04012704228307936,-0.0072521430049420355,0.02848899587820825,0.04306927515207737
SHRIRAMFIN_2015-12-31,SHRIRAMFIN,2015-12-31,34,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,92.0,,,,,,,,,
SHRIRAMFIN_2016-03-31,SHRIRAMFIN,2016-03-31,35,0.00026762974667049466,0.00026762974667049466,0.00026762974667049466,0.050129219294994365,0.050129219294994365,0.050129219294994365,0.08046879360662462,0.08046879360662462,0.08046879360662462,0.00026762974667049466,0.00026762974667049466,0.050129219294994365,0.050129219294994365,,,,,0.25,0.125,0.0,0.0,0.0,0.0,1.0,,,0.08046879360662462,0.08046879360662462,91.0,POSITIVE,0.00026762974667049466,0.050129219294994365,0.08046879360662462,0.08046879360662462,,0.08046879360662462,,0.08046879360662462
SHRIRAMFIN_2016-06-30,SHRIRAMFIN,2016-06-30,36,-0.015531262593812933,-0.015531262593812933,-0.015531262593812933,0.0025941979354131006,0.0025941979354131006,0.0025941979354131006,0.021091124400071715,0.021091124400071715,0.021091124400071715,-0.015531262593812933,-0.015531262593812933,0.0025941979354131006,0.0025941979354131006,0.022343007818384074,0.022343007818384074,0.06722467189441458,0.06722467189441458,0.25,0.125,0.25,0.125,0.0,0.0,1.0,-1.9999999999999996,-1.9999999999999996,0.05937766920655291,0.05937766920655291,91.0,NEGATIVE,-0.03133015493429636,-0.044940823424168164,-0.03828654480648119,0.021091124400071715,0.08397270509401042,0.021091124400071715,0.08397270509401042,0.05937766920655291
SHRIRAMFIN_2016-09-30,SHRIRAMFIN,2016-09-30,37,-0.007692424000386222,-0.005039072751367317,-0.005039072751367317,-0.032320991328955884,-0.004837587787639134,-0.004837587787639134,-0.013210655191196186,0.01801582774141075,0.01801582774141075,0.00026762974667049466,0.00026762974667049466,-0.019701159233743604,-0.019701159233743604,0.024080347635695436,0.02408034763569544,0.04924705648824035,0.04924705648824035,0.25,0.125,0.25,0.125,0.25,0.125,1.0,-0.4999999999999999,-0.4999999999999999,0.04354019094573155,0.04354019094573155,92.0,NEUTRAL,0.015945306933523917,-0.019701159233743604,0.011865234424088822,0.011865234424088822,0.059616104778986816,0.011865234424088822,0.059616104778986816,0.025075889615285007
SHRIRAMFIN_2016-12-31,SHRIRAMFIN,2016-12-31,38,0.0022494133460739807,-0.006640924623869476,-0.006640924623869476,-0.018050426221049187,-0.007728114142818043,-0.007728114142818043,-0.011834750548827433,0.004628186925622141,0.004628186925622141,-0.005589425247352731,-0.005589425247352731,-0.018050426221049187,-0.018050426221049187,0.019920821917189645,0.019920821917189645,0.040623502461964375,0.04062350246196438,0.25,0.125,0.25,0.125,0.5,0.25,2.0,-0.2000000000000002,-0.2000000000000002,0.04153882708973458,0.04153882708973458,92.0,NEUTRAL,-0.011446480241375956,-0.01639969320835477,-0.03553473552174369,-0.011834750548827433,0.05555449881989487,-0.011834750548827433,0.05555449881989486,0.023699984972916255
SHRIRAMFIN_2017-03-31,SHRIRAMFIN,2017-03-31,39,-0.009745630480712586,-0.008719027240549404,-0.006921695843105424,-0.021822805302657122,-0.027071898315806503,-0.011631674793646329,-0.030291782531705835,-0.02175121886145101,-0.0013072163678358839,-0.009745630480712586,-0.008044780720049216,-0.02347353831535154,-0.019701159233743604,0.019386301728070914,0.017263357778255183,0.012748235481040914,0.036247629480855637,0.0,0.125,0.5,0.25,0.5,0.25,1.0,4.1074449758993214e-17,-0.3000000000000001,0.02768383607349542,0.03824082758012126,90.0,NEGATIVE,-0.008044780720049216,-0.027245917396959474,-0.025048829541667983,-0.030291782531705835,0.023125328850491452,-0.025048829541667983,0.049908634680055484,0.030291782531705835
SHRIRAMFIN_2017-06-30,SHRIRAMFIN,2017-06-30,40,0.0008025004922240786,0.0015259569191490296,-0.004159782918504958,-0.016775488566337593,-0.01741295739369339,-0.01074390561732456,-0.015096418976385473,-0.013465584762606453,-0.0019466817083803971,0.0008025004922240786,-0.0038885754866893607,-0.018050426221049187,-0.018050426221049187,0.013339132016017493,0.016857870430231854,0.008685909370469615,0.032493711992440596,0.0,0.125,0.25,0.25,0.75,0.375,1.0,-0.10000000000000002,-0.14285714285714282,0.019398201974650864,0.03272469105195155,91.0,NEUTRAL,0.009649781704497373,-0.006305059735715712,-0.005144008411102963,-0.015096418976385473,0.021072240890834995,-0.015096418976385473,0.044667112600126006,0.015096418976385473
SHRIRAMFIN_2017-09-30,SHRIRAMFIN,2017-09-30,41,-0.0027579149428107463,-0.006251772711761666,-0.005732044157306945,-0.016641790513287957,-0.01923229790797254,-0.013063136427829651,-0.0314727780462728,-0.030882280288989317,-0.009925948275960716,-0.009745630480712586,-0.008044780720049216,-0.021689107249607487,-0.019701159233743604,0.010992661498147668,0.01594136759158423,0.00998931446026899,0.030290585777429883,0.0,0.125,0.5,0.375,0.5,0.375,1.0,-0.2000000000000001,-0.17857142857142858,0.030882280288989317,0.036307099141878844,92.0,NEGATIVE,-0.015165611590118866,-0.026978521290860202,-0.05780154768144263,-0.030291782531705835,0.021930040914391102,-0.025048829541667983,0.04591630053393328,0.0314727780462728
SHRIRAMFIN_2017-12-31,SHRIRAMFIN,2017-12-31,42,-0.0046552283015128815,-0.0019263639046444014,-0.004283644264256939,-0.01758840981372284,-0.017181949190030216,-0.01245503166642413,-0.03958287478037448,-0.027339646878379975,-0.011355729976378917,-0.0010948128664780565,-0.0038885754866893607,-0.01758840981372284,-0.018050426221049187,0.011651493280990344,0.015316860411933359,0.011493026695273672,0.028096328786328482,0.0,0.125,0.5,0.375,0.5,0.5,1.0,0.2,-0.09523809523809527,0.027339646878379975,0.03443923698405728,92.0,NEUTRAL,0.005855154987093103,-0.008198298336585474,-0.02136420187930632,-0.023206515710487152,0.0220720604272523,-0.023206515710487152,0.042702156800903314,0.03958287478037448
SHRIRAMFIN_2018-03-31,SHRIRAMFIN,2018-03-31,43,-0.012860070004218183,-0.0078089924735144645,-0.008264009857031934,-0.017150125034891994,-0.016895957774089976,-0.02198392804494824,-0.0216988934882692,-0.026585835767271,-0.024168527314361005,-0.0046552283015128815,-0.009745630480712586,-0.017150125034891994,-0.02290155548347106,0.019239496719151875,0.01788701489368598,0.01116877810080255,0.012357050435464024,0.0,0.0,0.5,0.5,0.5,0.5,1.0,-0.2000000000000001,-0.023809523809523787,0.026585835767271,0.02713483592038321,90.0,NEGATIVE,-0.03157529499552947,-0.026101951733198514,-0.022033585097232078,-0.0216988934882692,0.022227318606488754,-0.02354120731945003,0.021156730175003354,0.0216988934882692
SHRIRAMFIN_2018-06-30,SHRIRAMFIN,2018-06-30,44,-0.03174669580145906,-0.01820096205148597,-0.00833750256616847,-0.011174345876480696,-0.014381377845101767,-0.01589716761939758,-0.030025015100726693,-0.034803944940550585,-0.02413476485157852,-0.023370453292824167,-0.009745630480712586,-0.017150125034891994,-0.018050426221049187,0.017841362817154247,0.01799620068828112,0.014867811277209972,0.01138841171930679,0.0,0.0,0.5,0.375,0.5,0.625,1.0,0.2,-0.03571428571428571,0.034803944940550585,0.027101073457600725,91.0,NEUTRAL,-0.031918096607388646,0.0037532599802371225,-0.03801644510422131,-0.030025015100726693,0.01715535556038381,-0.02354120731945003,0.021131181806789207,0.030025015100726693
SHRIRAMFIN_2018-09-30,SHRIRAMFIN,2018-09-30,45,-0.03006901209299495,-0.021464541048606567,-0.013858156880184117,-0.005074607339905224,-0.011112366187398609,-0.015172332047685574,-0.02043557180987221,-0.021067232649070705,-0.02597475646903001,-0.029897611287065362,-0.013306045915747411,-0.011050386498316522,-0.01515108393420117,0.01828938861606568,0.016163794061455527,0.012409015713303504,0.011295870328645539,0.0,0.0,0.25,0.375,0.75,0.625,2.0,0.09999999999999996,0.03571428571428575,0.021067232649070705,0.02597475646903001,92.0,NEUTRAL,-0.028219927578601256,-0.01390247466004757,-0.002854698515523113,-0.0216988934882692,0.01437583887631423,-0.02354120731945003,0.017950107974452765,0.02043557180987221
SHRIRAMFIN_2018-12-31,SHRIRAMFIN,2018-12-31,46,0.0038085576230958984,-0.01396906908918158,-0.00794771649691299,0.045895886813888676,0.01736077046870399,8.941063933688709e-05,0.059325387192975976,0.014650186046124641,-0.006344730416127667,-0.029897611287065362,-0.011605196155084041,-0.005074607339905224,-0.011050386498316522,0.033245964823757385,0.0239440058545581,0.060150828097638644,0.04413782684985367,0.25,0.125,0.25,0.375,0.5,0.5,1.0,0.6,0.19047619047619055,0.04610255040461289,0.03672109864149643,92.0,POSITIVE,0.03583704282479305,0.10569424828782492,0.12150547290147506,-0.012444141806377595,0.07267265972491672,-0.0216988934882692,0.054552420539525956,0.06218008570849909
SHRIRAMFIN_2019-03-31,SHRIRAMFIN,2019-03-31,47,0.009842370414541668,-0.010113320839226642,-0.008961156656370553,0.04567512362225978,0.02030025814117728,0.001702150183543652,0.06980260650266945,0.02468351734639862,-0.0009511592104361893,-0.022186114787155486,-0.01565895679291429,-0.005074607339905224,-0.011050386498316522,0.03136453766160231,0.02411963405500361,0.05754994447381481,0.04322256371130174,0.25,0.125,0.0,0.25,0.75,0.625,1.0,0.10000000000000002,0.130952380952381,0.04511908915627083,0.035852462461770915,90.0,NEUTRAL,-0.016152301995709717,-0.014344001043305354,0.018099740103863837,0.007622520794170362,0.06857471794681444,-0.013254105145204642,0.05457201014537298,0.06980260650266945
SHRIRAMFIN_2019-06-30,SHRIRAMFIN,2019-06-30,48,-0.018091685824581705,-0.007141564100742903,-0.012671263076114436,-0.0024373065683297446,0.021729290122779465,0.003673956138838849,0.011073866622030915,0.035199626907503445,0.00019784098347642998,-0.018091685824581705,-0.018091685824581705,-0.0022165433767008524,-0.011050386498316522,0.02909061023176604,0.023109534391536925,0.05707107965539942,0.04316486752275043,0.25,0.125,0.0,0.25,0.75,0.625,2.0,-0.09999999999999996,0.1547619047619048,0.036626976165265,0.03571546055290779,91.0,NEUTRAL,-0.020031069653453693,0.009469387906645865,0.004047993140197992,0.011073866622030915,0.05819410379985922,-0.012109450197414717,0.05456788690296999,0.011073866622030915
SHRIRAMFIN_2019-09-30,SHRIRAMFIN,2019-09-30,49,-0.01041535250411968,-0.00028649104478900567,-0.010875516046697786,0.008537943905124745,0.027106533763692264,0.007997083788146828,0.015735942710936868,0.04276927460680316,0.010851020978866227,-0.008475968675247691,-0.018091685824581705,0.008537943905124745,-0.002222519178174176,0.025473812421608056,0.023443763013556603,0.053496093142209995,0.041350100335518364,0.25,0.125,0.0,0.125,0.75,0.75,3.0,-0.30000000000000004,0.07142857142857142,0.04276927460680316,0.03191825362793693,92.0,NEUTRAL,-0.000799635354785666,0.007606499903603625,0.027423892281675744,0.02276181619276979,0.05336288738942701,0.0005966473123374394,0.04973212069113269,0.015735942710936868
SHRIRAMFIN_2019-12-31,SHRIRAMFIN,2019-12-31,50,0.011336889349417567,-0.003377398237582069,-0.008673233663381824,0.007738723786086865,0.0026507086088785603,0.010005739538791275,0.014444238964437195,0.012759052793234055,0.013704619419679348,-0.008475968675247691,-0.018091685824581705,0.007738723786086865,0.005679879941920374,0.019732831523753987,0.025935093251861777,0.011359655316440951,0.04083811858871184,0.0,0.125,0.0,0.125,1.0,0.75,4.0,0.0,0.07142857142857147,0.012759052793234055,0.029430801598923473,92.0,NEUTRAL,0.0234734140536208,0.007870947668570105,0.0014645856471986463,0.011073866622030915,0.012206938007588234,0.002756289393698319,0.048252501328212856,0.014444238964437195
SHRIRAMFIN_2020-03-31,SHRIRAMFIN,2020-03-31,51,0.04557618091156046,0.01758041420372039,0.0037335466822468744,0.036571495616375516,0.02255471976075013,0.021427488950963705,0.03355038813109057,0.02464316542101372,0.02466334138370617,0.011336889349417567,-0.008475968675247691,0.008670167787607985,0.007738723786086865,0.03784635804752372,0.03542019004913966,0.028490104144023205,0.04205644442484006,0.25,0.25,0.0,0.0,0.75,0.75,1.0,0.29999999999999993,0.04761904761904762,0.02464316542101372,0.034881127288642275,91.0,POSITIVE,0.06767894776950012,0.06527204356418093,0.06563619061498249,0.015735942710936868,0.02971850286737515,0.011073866622030915,0.04892712849453589,0.03355038813109057
SHRIRAMFIN_2020-06-30,SHRIRAMFIN,2020-06-30,52,0.031087560735629738,0.021212225042523652,0.007035330470890375,0.009863525969032172,0.008801124877559519,0.015265207500169492,-0.0003673687218394006,0.007038435121298897,0.02111903101440117,0.011336889349417567,-0.003151730826513155,0.007738723786086865,0.007738723786086865,0.0334790416734739,0.032752762637358095,0.04525762327980656,0.04818173439789476,0.25,0.25,0.25,0.125,0.5,0.625,1.0,-0.19999999999999996,-0.08333333333333333,0.040223899150629544,0.03842543765794727,91.0,NEGATIVE,-0.005503826298240644,-0.04554499162611658,-0.0663709280586613,0.014444238964437195,0.05558556830983593,0.011073866622030915,0.054791856550595784,0.0660035593368219
SHRIRAMFIN_2020-09-30,SHRIRAMFIN,2020-09-30,53,0.0017592630632627393,0.0236677219874116,0.011690615471311297,-0.01854465448592668,0.009013420565224417,0.01805997716445834,-0.03812486204029175,-0.002287236954600591,0.020241018826101284,0.01624788323919346,0.004111358534990228,0.008163315161416662,0.008163315161416662,0.03163590696989583,0.029512335995264344,0.045252142927069944,0.046879003453177304,0.25,0.25,0.25,0.125,0.5,0.625,1.0,-0.2,-0.1071428571428572,0.03583762508569116,0.03930344984624716,92.0,NEUTRAL,0.009022352424766122,0.008455682654263219,-0.00987879602192221,-0.0042071051873617815,0.0541356919238718,0.011073866622030915,0.05528496455380057,0.03812486204029175
SHRIRAMFIN_2020-12-31,SHRIRAMFIN,2020-12-31,54,0.00375313822472223,0.017420349480175984,0.007021475621296958,0.02581196840775557,0.01783774718839387,0.010244227898636216,0.015326978172695904,0.007479804725428252,0.010119428759331153,0.00375313822472223,-0.0011578556650536642,0.02581196840775557,0.008163315161416662,0.034061508582277494,0.028065753510536362,0.048294381214653584,0.03347805114458312,0.5,0.25,0.25,0.125,0.25,0.625,1.0,0.09999999999999971,0.05952380952380952,0.04560466676572,0.02918185977947703,92.0,POSITIVE,-0.0015160759753216624,0.04316825416124792,0.04053275236731402,0.015326978172695904,0.05839496074207345,0.011073866622030915,0.03915661456089064,0.025205774194618114
SHRIRAMFIN_2021-03-31,SHRIRAMFIN,2021-03-31,55,0.0005125338977719496,0.0011358984805173444,0.009358156342118867,0.034634326564963014,0.008044836039518166,0.015299777900134148,0.025213760478318914,-0.006455550780986419,0.00909380732001365,0.0005125338977719496,0.0008707542080399477,0.017278040811470663,0.008962535280454542,0.00619918768315329,0.02660068321066293,0.03843477712270484,0.032266364244774415,0.5,0.375,0.25,0.125,0.25,0.5,2.0,0.7,0.11904761904761905,0.03166931125930533,0.028156238340159526,90.0,POSITIVE,0.0025411437708655615,0.026100398968678107,0.00989476858932381,7.986283700800456e-06,0.04500668327620329,0.006971380864760901,0.039024961161201646,0.025213760478318914
SHRIRAMFIN_2021-06-30,SHRIRAMFIN,2021-06-30,56,0.002848812726514327,0.0033009754756182785,0.012256600259070966,0.016065807041030555,0.020938887724393063,0.01487000630097629,0.00933330851230152,0.012330143342498712,0.009684289231898804,0.002848812726514327,0.002848812726514327,0.017278040811470663,0.008163315161416662,0.004341135087782817,0.0240852675116959,0.01730948720604614,0.03237782091553995,0.5,0.375,0.0,0.125,0.5,0.5,1.0,1.2466677325125226e-16,0.07142857142857142,0.017269541353459816,0.02874672025204468,91.0,NEUTRAL,0.0031564816821630926,0.006031215113383004,0.008771848435279228,0.00933330851230152,0.02087435952178545,0.00933330851230152,0.038973410754940534,0.00933330851230152
SHRIRAMFIN_2021-09-30,SHRIRAMFIN,2021-09-30,57,-0.018687136979261054,-0.009087301540744552,0.007290210223333524,-0.02501420114634967,0.004810062709306673,0.006911741637265545,-0.03507426455297552,-0.004930252037328303,-0.003608744495964447,0.0005125338977719496,0.002848812726514327,0.016065807041030555,0.008163315161416662,0.02106454549135624,0.030424191953951206,0.04332527530223995,0.04107457363147175,0.5,0.375,0.25,0.25,0.25,0.375,1.0,-0.7,-0.05952380952380952,0.03452993673328683,0.035183780909488996,92.0,NEGATIVE,-0.0405307556406852,-0.05605961740608234,-0.07892037754123027,0.00933330851230152,0.051474758330408196,0.005118217041238937,0.04892405589016206,0.04384611298825475
SHRIRAMFIN_2021-12-31,SHRIRAMFIN,2021-12-31,58,0.03249257715727488,0.017670694941894605,0.017545522211035294,0.03777542230770159,0.026920614674366072,0.02237918093137997,0.022633104232375467,0.015983206372338493,0.011731505548883372,0.002848812726514327,0.002848812726514327,0.016065807041030555,0.017278040811470663,0.062031595056718826,0.04632870261549425,0.07806561945250613,0.06029067868698969,0.5,0.5,0.25,0.25,0.25,0.25,1.0,-0.10000000000000017,-5.710352525422603e-17,0.05544339514295363,0.050524030954336815,92.0,POSITIVE,0.10551590995523497,0.13161046202148552,0.1241865860059812,0.00933330851230152,0.08327411434876991,0.00933330851230152,0.06673857779324839,0.10155348177360574
SHRIRAMFIN_2022-03-31,SHRIRAMFIN,2022-03-31,59,0.054083490233969966,0.017698176627354456,0.0094170375539359,0.0697877355503903,0.02238676720202032,0.015215801620769243,0.05837057493846243,0.011648155192743453,0.0025963022058785173,0.00290377609743403,0.0025961071417852644,0.006998112096339049,0.008210345866779156,0.06202268169583127,0.04175497751824922,0.07865354825556728,0.057820189523739934,0.25,0.375,0.25,0.25,0.5,0.375,1.0,0.2,0.05952380952380957,0.05483106202788676,0.04325018664359605,90.0,NEUTRAL,0.002651070512704967,0.007965009079295093,-0.007445436129056349,0.0006632061531114397,0.08414352005476064,0.0006632061531114397,0.06321470088985594,0.06581601106751878
SHRIRAMFIN_2022-12-31,SHRIRAMFIN,2022-12-31,62,,-0.020744010360508824,0.004865793174426795,,0.004497017640591905,0.019446082329774683,,-0.007931072876429801,0.008011779956082396,-0.020744010360508824,0.0025961071417852644,0.004497017640591905,0.006998112096339049,0.03308564066371433,0.05404813056020469,0.004904480526807831,0.06160714302090702,0.0,0.25,0.0,0.125,0.5,0.375,1.0,0.0,-0.0857142857142857,0.007931072876429801,0.039605954387445685,92.0,,,,,-0.007931072876429801,0.000686794074522293,0.0006632061531114397,0.06567606827016101,
SHRIRAMFIN_2023-03-31,SHRIRAMFIN,2023-03-31,63,5.046415448228814e-05,-0.022044313539620164,0.0044506799050295824,0.015336611214326723,0.00818281870810772,0.017652117704049453,0.02452874330150845,0.008056016838852598,0.010450775741446502,-0.022044313539620164,0.0013507673335936277,0.00818281870810772,0.006998112096339049,0.03124673427261823,0.054079111623300403,0.010116990384697929,0.06153129012858459,0.0,0.125,0.0,0.125,0.5,0.5,1.0,0.0,0.05714285714285716,0.01647272646265585,0.04204495017280979,90.0,NEUTRAL,5.046415448228814e-05,0.015336611214326723,0.02452874330150845,0.008056016838852598,0.023295953172750086,0.0006632061531114397,0.06603075336000543,0.02452874330150845
