event_key,symbol,feature_cutoff_date,val_market_cap,val_pe,val_earnings_yield,val_pb,val_ps,val_ev,val_ev_ebitda,val_pcf
ADANIENT_2015-12-31,ADANIENT,2016-01-31,,,,,,,,
ADANIENT_2016-03-31,ADANIENT,2016-05-03,,,,,,,,
ADANIENT_2016-06-30,ADANIENT,2016-08-09,,,,,,,,
ADANIENT_2016-09-30,ADANIENT,2016-10-24,,,,,,,,
ADANIENT_2016-12-31,ADANIENT,2017-02-14,,,,,,,,
ADANIENT_2017-03-31,ADANIENT,2017-05-24,,,,,,,,
ADANIENT_2017-06-30,ADANIENT,2017-08-09,,,,,,,,
ADANIENT_2017-09-30,ADANIENT,2017-11-13,,,,,,,,
ADANIENT_2017-12-31,ADANIENT,2018-01-17,,,,,,,,
ADANIENT_2018-03-31,ADANIENT,2018-05-10,,,,,,,,
ADANIENT_2018-06-30,ADANIENT,2018-08-07,,,,,,,,
ADANIENT_2018-09-30,ADANIENT,2018-10-30,,,,,,,,
ADANIENT_2018-12-31,ADANIENT,2019-02-06,,,,,,,,
ADANIENT_2019-03-31,ADANIENT,2019-05-28,,,,,,,,
ADANIENT_2019-06-30,ADANIENT,2019-08-07,,,,,,,,
ADANIENT_2019-09-30,ADANIENT,2019-11-12,,,,,,,,
ADANIENT_2019-12-31,ADANIENT,2020-02-04,,,,,,,,
ADANIENT_2020-03-31,ADANIENT,2020-05-05,,,,,,,,
ADANIENT_2020-06-30,ADANIENT,2020-08-06,,,,,,,,
ADANIENT_2020-09-30,ADANIENT,2020-11-03,,,,,,,,
ADANIENT_2020-12-31,ADANIENT,2021-02-02,,,,,,,,
ADANIENT_2021-03-31,ADANIENT,2021-05-04,,,,,,,,
ADANIENT_2021-06-30,ADANIENT,2021-08-04,,,,,,,,
ADANIENT_2021-09-30,ADANIENT,2021-10-27,,,,,,,,
ADANIENT_2021-12-31,ADANIENT,2022-02-14,,,,,,,,
ADANIENT_2022-03-31,ADANIENT,2022-05-03,,,,,,,,
ADANIENT_2022-12-31,ADANIENT,2023-02-13,,,,,,,,
ADANIENT_2023-03-31,ADANIENT,2023-05-03,,,,,,,,
ADANIENT_2023-06-30,ADANIENT,2023-08-02,2908610322486.208,117.14463324943662,0.008536455937086723,8.800367439561478,,3419913022486.208,,
ADANIENT_2023-09-30,ADANIENT,2023-11-02,2604938029241.958,104.9141948352232,0.00953159867042383,7.881568609376713,,3116240729241.958,,
ADANIENT_2023-12-31,ADANIENT,2024-01-31,3694630572598.0,148.80169408502846,0.006720353596435392,11.178570859401876,,4205933272598.0,,
ADANIENT_2024-03-31,ADANIENT,2024-05-01,3591975757388.042,144.66725896111672,0.006912414095498812,10.867975766513768,,4103278457388.042,,
ADANIENT_2024-06-30,ADANIENT,2024-07-31,3726849820748.6,120.01333498329265,0.008332407395721587,9.537417435440956,,4356885820748.6,,
ADANIENT_2024-09-30,ADANIENT,2024-10-28,3290890468491.85,105.97441785542752,0.009436239615528915,8.421749638952745,,3920926468491.85,,
ADANIENT_2024-12-31,ADANIENT,2025-01-29,2726406889123.4,87.7967181461041,0.011389947382040888,6.9771742493258655,,3356442889123.4,,
ADANIENT_2025-06-30,ADANIENT,2025-07-30,3015445081406.1,43.0838577989454,0.023210549172884835,5.993256110392601,11.182454709051001,3862140281406.1,57.77288215786443,
ADANIENT_2025-09-30,ADANIENT,2025-11-04,3008538699927.6,339.8595505617978,0.002942391933217621,,13.69933655687121,,,
ADANIENT_2025-12-31,ADANIENT,2026-02-02,2375545467818.6,75.17199728952849,0.013302825999799537,,,,,
ADANIENT_2026-06-30,ADANIENT,2026-07-28,3881020417556.8003,-1755.7309941520468,-0.0005695633347766712,4.795767510368182,11.963942567079263,4847126017556.801,183.99424601356674,
ADANIPORTS_2015-12-31,ADANIPORTS,2016-02-10,,,,,,,,
ADANIPORTS_2016-03-31,ADANIPORTS,2016-05-03,,,,,,,,
ADANIPORTS_2016-06-30,ADANIPORTS,2016-08-08,,,,,,,,
ADANIPORTS_2016-09-30,ADANIPORTS,2016-10-24,,,,,,,,
ADANIPORTS_2016-12-31,ADANIPORTS,2017-02-13,,,,,,,,
ADANIPORTS_2017-03-31,ADANIPORTS,2017-05-25,,,,,,,,
ADANIPORTS_2017-06-30,ADANIPORTS,2017-08-09,,,,,,,,
ADANIPORTS_2017-09-30,ADANIPORTS,2017-11-12,,,,,,,,
ADANIPORTS_2017-12-31,ADANIPORTS,2018-01-17,,,,,,,,
ADANIPORTS_2018-03-31,ADANIPORTS,2018-05-03,,,,,,,,
ADANIPORTS_2018-06-30,ADANIPORTS,2018-08-06,,,,,,,,
ADANIPORTS_2018-09-30,ADANIPORTS,2018-10-23,,,,,,,,
ADANIPORTS_2018-12-31,ADANIPORTS,2019-02-05,,,,,,,,
ADANIPORTS_2019-03-31,ADANIPORTS,2019-05-27,,,,,,,,
ADANIPORTS_2019-06-30,ADANIPORTS,2019-08-06,,,,,,,,
ADANIPORTS_2019-09-30,ADANIPORTS,2019-11-07,,,,,,,,
ADANIPORTS_2019-12-31,ADANIPORTS,2020-02-04,,,,,,,,
ADANIPORTS_2020-03-31,ADANIPORTS,2020-05-05,,,,,,,,
ADANIPORTS_2020-06-30,ADANIPORTS,2020-08-11,,,,,,,,
ADANIPORTS_2020-09-30,ADANIPORTS,2020-11-03,,,,,,,,
ADANIPORTS_2020-12-31,ADANIPORTS,2021-02-08,,,,,,,,
ADANIPORTS_2021-03-31,ADANIPORTS,2021-05-04,,,,,,,,
ADANIPORTS_2021-06-30,ADANIPORTS,2021-08-02,,,,,,,,
ADANIPORTS_2021-09-30,ADANIPORTS,2021-10-27,,,,,,,,
ADANIPORTS_2021-12-31,ADANIPORTS,2022-02-01,,,,,,,,
ADANIPORTS_2022-03-31,ADANIPORTS,2022-05-24,,,,,,,,
ADANIPORTS_2022-12-31,ADANIPORTS,2023-02-06,,,,,,,,
ADANIPORTS_2023-03-31,ADANIPORTS,2023-05-30,,,,,,,,
ADANIPORTS_2023-06-30,ADANIPORTS,2023-08-07,1709534013810.767,32.196909048578625,0.031058882034023894,3.752605619227462,,2222751313810.767,,
ADANIPORTS_2023-09-30,ADANIPORTS,2023-11-08,1768505780640.3835,33.30756762437068,0.030023207076469736,3.8820548035038778,,2281723080640.384,,
ADANIPORTS_2023-12-31,ADANIPORTS,2024-01-31,2608691849667.017,49.131408641743796,0.02035357885404418,5.726350932364043,,3121909149667.017,,
ADANIPORTS_2024-03-31,ADANIPORTS,2024-05-01,2861968140968.267,53.90154696558432,0.018552343231234003,6.282318831379692,,3375185440968.267,,
ADANIPORTS_2024-06-30,ADANIPORTS,2024-07-31,3391202129755.5,41.80825565912118,0.023918720937639335,6.405169254216234,,3867111429755.5,,
ADANIPORTS_2024-09-30,ADANIPORTS,2024-10-28,2920939881429.0,36.01065246338216,0.02776956071587043,5.516956408402567,,3396849181429.0,,
ADANIPORTS_2024-12-31,ADANIPORTS,2025-01-29,2369564415717.75,29.213049267643147,0.03423127763343817,4.475540106638956,,2845473715717.75,,
ADANIPORTS_2025-06-30,ADANIPORTS,2025-08-04,3000216980710.5,99.56272401433692,0.01004391964864281,4.805314711272725,35.34473920662101,3452281780710.5,82.05476163303457,
ADANIPORTS_2025-09-30,ADANIPORTS,2025-11-03,3121635054027.8003,94.17861799217732,0.010618121409289125,,34.205425886824,,,
ADANIPORTS_2025-12-31,ADANIPORTS,2026-02-02,3031747867589.4,91.46675358539765,0.010932934217090727,,33.220483880253866,,,
ADANIPORTS_2026-03-31,ADANIPORTS,2026-04-29,3612786018506.6997,118.31196581196582,0.008452230449702005,,37.22760073848251,,,
ADANIPORTS_2026-06-30,ADANIPORTS,2026-07-28,4088836211220.6,122.8166089965398,0.00814222122048797,4.25365248401888,38.07968100093876,4648100211220.6,91.56166019341391,
APOLLOHOSP_2015-12-31,APOLLOHOSP,2016-02-10,,,,,,,,
APOLLOHOSP_2016-03-31,APOLLOHOSP,2016-05-24,,,,,,,,
APOLLOHOSP_2016-06-30,APOLLOHOSP,2016-08-31,,,,,,,,
APOLLOHOSP_2016-09-30,APOLLOHOSP,2016-11-09,,,,,,,,
APOLLOHOSP_2016-12-31,APOLLOHOSP,2017-02-13,,,,,,,,
APOLLOHOSP_2017-03-31,APOLLOHOSP,2017-05-29,,,,,,,,
APOLLOHOSP_2017-06-30,APOLLOHOSP,2017-08-10,,,,,,,,
APOLLOHOSP_2017-09-30,APOLLOHOSP,2017-11-12,,,,,,,,
APOLLOHOSP_2017-12-31,APOLLOHOSP,2018-02-14,,,,,,,,
APOLLOHOSP_2018-03-31,APOLLOHOSP,2018-05-30,,,,,,,,
APOLLOHOSP_2018-06-30,APOLLOHOSP,2018-08-08,,,,,,,,
APOLLOHOSP_2018-09-30,APOLLOHOSP,2018-11-14,,,,,,,,
APOLLOHOSP_2018-12-31,APOLLOHOSP,2019-02-06,,,,,,,,
APOLLOHOSP_2019-03-31,APOLLOHOSP,2019-05-29,,,,,,,,
APOLLOHOSP_2019-06-30,APOLLOHOSP,2019-08-13,,,,,,,,
APOLLOHOSP_2019-09-30,APOLLOHOSP,2019-11-13,,,,,,,,
APOLLOHOSP_2019-12-31,APOLLOHOSP,2020-02-13,,,,,,,,
APOLLOHOSP_2020-03-31,APOLLOHOSP,2020-06-25,,,,,,,,
APOLLOHOSP_2020-06-30,APOLLOHOSP,2020-09-14,,,,,,,,
APOLLOHOSP_2020-09-30,APOLLOHOSP,2020-11-11,,,,,,,,
APOLLOHOSP_2020-12-31,APOLLOHOSP,2021-02-10,,,,,,,,
APOLLOHOSP_2021-03-31,APOLLOHOSP,2021-06-23,,,,,,,,
APOLLOHOSP_2021-06-30,APOLLOHOSP,2021-08-11,,,,,,,,
APOLLOHOSP_2021-09-30,APOLLOHOSP,2021-11-10,,,,,,,,
APOLLOHOSP_2021-12-31,APOLLOHOSP,2022-02-09,,,,,,,,
APOLLOHOSP_2022-03-31,APOLLOHOSP,2022-05-25,,,,,,,,
APOLLOHOSP_2022-12-31,APOLLOHOSP,2023-02-15,,,,,,,,
APOLLOHOSP_2023-03-31,APOLLOHOSP,2023-05-29,,,,,,,,
APOLLOHOSP_2023-06-30,APOLLOHOSP,2023-08-09,716241715188.4204,87.43812704329034,0.011436658512880808,11.55713226818376,,755231715188.4204,,
APOLLOHOSP_2023-09-30,APOLLOHOSP,2023-11-08,734876220777.0908,89.71301027404775,0.011146655283835469,11.85781490265419,,773866220777.0908,,
APOLLOHOSP_2023-12-31,APOLLOHOSP,2024-02-07,888294449796.0908,108.44216597002809,0.00922150522405082,14.333340591152593,,927284449796.0908,,
APOLLOHOSP_2024-03-31,APOLLOHOSP,2024-05-30,829127063440.5908,101.21906609289978,0.009879561614233734,13.37862754446366,,868117063440.5908,,
APOLLOHOSP_2024-06-30,APOLLOHOSP,2024-08-13,947454618835.7999,105.43039999999999,0.009484930342671564,13.661138778380483,,995725618835.7999,,
APOLLOHOSP_2024-09-30,APOLLOHOSP,2024-11-06,1001905868441.7001,111.48960000000001,0.008969446477518978,14.446259313690632,,1050176868441.7001,,
APOLLOHOSP_2024-12-31,APOLLOHOSP,2025-02-10,972164012141.25,108.18,0.009243852837862821,14.017418060115494,,1020435012141.25,,
APOLLOHOSP_2025-03-31,APOLLOHOSP,2025-05-30,989310332488.5,110.088,0.009083642177167358,14.264647064170775,,1037581332488.5,,
APOLLOHOSP_2025-06-30,APOLLOHOSP,2025-08-12,1040497670380.5,342.9620853080568,0.0029157742002349205,12.669990993759361,18.606231364766998,1074585670380.5,127.72918939504339,
APOLLOHOSP_2025-09-30,APOLLOHOSP,2025-11-06,1118953352250.0,258.53820598006644,0.003867900282703675,,19.153272834254807,,,
APOLLOHOSP_2025-12-31,APOLLOHOSP,2026-02-10,1038001060125.0,239.83388704318935,0.00416955256960798,,17.767601720699748,,,
APOLLOHOSP_2026-03-31,APOLLOHOSP,2026-05-20,1161371081540.5,231.21064682312536,0.004325060345361144,,17.929587203824067,,,
APOLLOHOSP_2026-06-30,APOLLOHOSP,2026-08-12,1236116696229.0,233.86833514689883,0.004275910201232988,13.03906811351146,18.71344631336008,1302481696229.0,122.29875081962442,
ASIANPAINT_2015-12-31,ASIANPAINT,2016-01-18,,,,,,,,
ASIANPAINT_2016-03-31,ASIANPAINT,2016-05-10,,,,,,,,
ASIANPAINT_2016-06-30,ASIANPAINT,2016-07-27,,,,,,,,
ASIANPAINT_2016-09-30,ASIANPAINT,2016-10-24,,,,,,,,
ASIANPAINT_2016-12-31,ASIANPAINT,2017-01-23,,,,,,,,
ASIANPAINT_2017-03-31,ASIANPAINT,2017-05-10,,,,,,,,
ASIANPAINT_2017-06-30,ASIANPAINT,2017-07-24,,,,,,,,
ASIANPAINT_2017-09-30,ASIANPAINT,2017-10-23,,,,,,,,
ASIANPAINT_2017-12-31,ASIANPAINT,2018-01-22,,,,,,,,
ASIANPAINT_2018-03-31,ASIANPAINT,2018-05-10,,,,,,,,
ASIANPAINT_2018-06-30,ASIANPAINT,2018-07-24,,,,,,,,
ASIANPAINT_2018-09-30,ASIANPAINT,2018-10-22,,,,,,,,
ASIANPAINT_2018-12-31,ASIANPAINT,2019-01-21,,,,,,,,
ASIANPAINT_2019-03-31,ASIANPAINT,2019-05-08,,,,,,,,
ASIANPAINT_2019-06-30,ASIANPAINT,2019-07-23,,,,,,,,
ASIANPAINT_2019-09-30,ASIANPAINT,2019-10-22,,,,,,,,
ASIANPAINT_2019-12-31,ASIANPAINT,2020-01-21,,,,,,,,
ASIANPAINT_2020-03-31,ASIANPAINT,2020-06-23,,,,,,,,
ASIANPAINT_2020-06-30,ASIANPAINT,2020-07-22,,,,,,,,
ASIANPAINT_2020-09-30,ASIANPAINT,2020-10-21,,,,,,,,
ASIANPAINT_2020-12-31,ASIANPAINT,2021-01-20,,,,,,,,
ASIANPAINT_2021-03-31,ASIANPAINT,2021-05-10,,,,,,,,
ASIANPAINT_2021-06-30,ASIANPAINT,2021-07-18,,,,,,,,
ASIANPAINT_2021-09-30,ASIANPAINT,2021-10-20,,,,,,,,
ASIANPAINT_2021-12-31,ASIANPAINT,2022-01-19,,,,,,,,
ASIANPAINT_2022-03-31,ASIANPAINT,2022-05-10,,,,,,,,
ASIANPAINT_2022-12-31,ASIANPAINT,2023-01-18,,,,,,,,
ASIANPAINT_2023-03-31,ASIANPAINT,2023-05-10,,,,,,,,
ASIANPAINT_2023-06-30,ASIANPAINT,2023-07-24,3397841725406.334,82.75805584240717,0.012083415805516983,21.246828775013455,,3411936925406.334,,
ASIANPAINT_2023-09-30,ASIANPAINT,2023-10-25,2934817919783.166,71.48061767464094,0.013989806363337685,18.351523957466632,,2948913119783.166,,
ASIANPAINT_2023-12-31,ASIANPAINT,2024-01-16,3161199934257.1685,76.99439286183443,0.012987958769861186,19.767098986552647,,3175295134257.1685,,
ASIANPAINT_2024-03-31,ASIANPAINT,2024-05-08,2726270191290.666,66.40121552611221,0.015059965274381928,17.047467371909146,,2740365391290.666,,
ASIANPAINT_2024-06-30,ASIANPAINT,2024-07-15,2834817008647.5,51.92307692307693,0.019259259259259257,15.136542070809952,,2851267408647.5,,
ASIANPAINT_2024-09-30,ASIANPAINT,2024-11-07,2725844590912.75,49.9271162627327,0.020029196053256416,14.554682437342152,,2742294990912.75,,
ASIANPAINT_2024-12-31,ASIANPAINT,2025-02-03,2197906067333.75,40.25728837372673,0.024840222488821027,11.735747864642013,,2214356467333.75,,
ASIANPAINT_2025-06-30,ASIANPAINT,2025-07-28,2262250275390.4,61.68888888888889,0.016210374639769452,11.66119810137522,,2238237775390.4,,
ASIANPAINT_2025-09-30,ASIANPAINT,2025-11-11,2547784520772.4,231.66521360069746,0.004316573837121782,,28.548236602566643,,,
ASIANPAINT_2025-12-31,ASIANPAINT,2026-01-23,2591707925302.9,260.9749034749035,0.003831786070939823,13.237459517273203,30.441616750683014,2559468925302.9,147.06886809913692,
ASIANPAINT_2026-03-31,ASIANPAINT,2026-05-27,2562775251474.9,241.80090497737555,0.004135633818630937,,28.958828657572216,,,
ASIANPAINT_2026-06-30,ASIANPAINT,2026-07-28,2623042519979.0,223.911620294599,0.004466047803523134,12.273501971444333,28.423404554811963,2576315419979.0,129.9069897125353,
AXISBANK_2015-12-31,AXISBANK,2016-01-20,,,,,,,,
AXISBANK_2016-03-31,AXISBANK,2016-04-26,,,,,,,,
AXISBANK_2016-06-30,AXISBANK,2016-07-20,,,,,,,,
AXISBANK_2016-09-30,AXISBANK,2016-10-25,,,,,,,,
AXISBANK_2016-12-31,AXISBANK,2017-01-19,,,,,,,,
AXISBANK_2017-03-31,AXISBANK,2017-04-26,,,,,,,,
AXISBANK_2017-06-30,AXISBANK,2017-07-25,,,,,,,,
AXISBANK_2017-09-30,AXISBANK,2017-10-17,,,,,,,,
AXISBANK_2017-12-31,AXISBANK,2018-01-21,,,,,,,,
AXISBANK_2018-03-31,AXISBANK,2018-04-26,,,,,,,,
AXISBANK_2018-06-30,AXISBANK,2018-07-30,,,,,,,,
AXISBANK_2018-09-30,AXISBANK,2018-10-31,,,,,,,,
AXISBANK_2018-12-31,AXISBANK,2019-01-29,,,,,,,,
AXISBANK_2019-03-31,AXISBANK,2019-04-25,,,,,,,,
AXISBANK_2019-06-30,AXISBANK,2019-07-30,,,,,,,,
AXISBANK_2019-09-30,AXISBANK,2019-10-22,,,,,,,,
AXISBANK_2019-12-31,AXISBANK,2020-01-22,,,,,,,,
AXISBANK_2020-03-31,AXISBANK,2020-04-28,,,,,,,,
AXISBANK_2020-06-30,AXISBANK,2020-07-21,,,,,,,,
AXISBANK_2020-09-30,AXISBANK,2020-10-29,,,,,,,,
AXISBANK_2020-12-31,AXISBANK,2021-01-27,,,,,,,,
AXISBANK_2021-03-31,AXISBANK,2021-04-27,,,,,,,,
AXISBANK_2021-06-30,AXISBANK,2021-07-26,,,,,,,,
AXISBANK_2021-09-30,AXISBANK,2021-10-26,,,,,,,,
AXISBANK_2021-12-31,AXISBANK,2022-01-24,,,,,,,,
AXISBANK_2022-03-31,AXISBANK,2022-04-28,,,,,,,,
AXISBANK_2022-12-31,AXISBANK,2023-01-23,,,,,,,,
AXISBANK_2023-03-31,AXISBANK,2023-04-27,,,,,,,,
AXISBANK_2023-06-30,AXISBANK,2023-07-26,3005469007762.371,27.876711980392944,0.0358722363205298,2.315787800732762,,3597193407762.371,,
AXISBANK_2023-09-30,AXISBANK,2023-10-25,2939778292424.629,27.26740902417327,0.036673818150946204,2.2651714886671077,,3531502692424.629,,
AXISBANK_2023-12-31,AXISBANK,2024-01-23,3351461054071.0,31.08590182648402,0.03216892357126463,2.5823831833245223,,3943185454071.0,,
AXISBANK_2024-03-31,AXISBANK,2024-04-24,3271462901759.0,30.34389269406393,0.03295556078062544,2.520742639127655,,3863187301759.0,,
AXISBANK_2024-06-30,AXISBANK,2024-07-24,3825032337218.75,14.577696741559816,0.06859794230381279,2.435961400698921,,4726525037218.75,,
AXISBANK_2024-09-30,AXISBANK,2024-10-17,3493534678943.7495,13.314315962827902,0.07510712550249592,2.2248480220948745,,4395027378943.75,,
AXISBANK_2024-12-31,AXISBANK,2025-01-16,3203860049250.0,12.210328196682742,0.08189788053949905,2.040369525055864,,4105352749250.0,,
AXISBANK_2025-06-30,AXISBANK,2025-07-17,3592328642746.8,48.304872969596,0.02070184514571478,1.9186152383540107,16.450402328246174,4627704442746.8,,
AXISBANK_2025-09-30,AXISBANK,2025-10-15,3627340281647.9995,58.36327345309381,0.01713406292749658,1.8710230790210003,16.367157943589813,4802776181648.0,,
AXISBANK_2025-12-31,AXISBANK,2026-01-22,4015629443124.0,64.61077844311377,0.015477293790546803,2.0713070132664084,18.119182716621147,5191065343124.0,,
AXISBANK_2026-03-31,AXISBANK,2026-04-23,4252719527897.5996,60.95238095238095,0.01640625,2.0553767125672753,19.231509774880173,5825255127897.6,,
AXISBANK_2026-06-30,AXISBANK,2026-07-16,4064246541448.8,53.74434854089601,0.018606607525237077,1.8900364714214661,18.42111329226061,5688941841448.8,,
BAJAJ-AUTO_2015-12-31,BAJAJ-AUTO,2016-02-03,,,,,,,,
BAJAJ-AUTO_2016-03-31,BAJAJ-AUTO,2016-05-24,,,,,,,,
BAJAJ-AUTO_2016-06-30,BAJAJ-AUTO,2016-07-26,,,,,,,,
BAJAJ-AUTO_2016-09-30,BAJAJ-AUTO,2016-10-26,,,,,,,,
BAJAJ-AUTO_2016-12-31,BAJAJ-AUTO,2017-01-30,,,,,,,,
BAJAJ-AUTO_2017-03-31,BAJAJ-AUTO,2017-05-17,,,,,,,,
BAJAJ-AUTO_2017-06-30,BAJAJ-AUTO,2017-07-19,,,,,,,,
BAJAJ-AUTO_2017-09-30,BAJAJ-AUTO,2017-10-16,,,,,,,,
BAJAJ-AUTO_2017-12-31,BAJAJ-AUTO,2018-01-31,,,,,,,,
BAJAJ-AUTO_2018-03-31,BAJAJ-AUTO,2018-05-16,,,,,,,,
BAJAJ-AUTO_2018-06-30,BAJAJ-AUTO,2018-07-18,,,,,,,,
BAJAJ-AUTO_2018-09-30,BAJAJ-AUTO,2018-10-23,,,,,,,,
BAJAJ-AUTO_2018-12-31,BAJAJ-AUTO,2019-01-29,,,,,,,,
BAJAJ-AUTO_2019-03-31,BAJAJ-AUTO,2019-05-15,,,,,,,,
BAJAJ-AUTO_2019-06-30,BAJAJ-AUTO,2019-07-24,,,,,,,,
BAJAJ-AUTO_2019-09-30,BAJAJ-AUTO,2019-10-22,,,,,,,,
BAJAJ-AUTO_2019-12-31,BAJAJ-AUTO,2020-01-29,,,,,,,,
BAJAJ-AUTO_2020-03-31,BAJAJ-AUTO,2020-05-20,,,,,,,,
BAJAJ-AUTO_2020-06-30,BAJAJ-AUTO,2020-07-21,,,,,,,,
BAJAJ-AUTO_2020-09-30,BAJAJ-AUTO,2020-10-21,,,,,,,,
BAJAJ-AUTO_2020-12-31,BAJAJ-AUTO,2021-01-20,,,,,,,,
BAJAJ-AUTO_2021-03-31,BAJAJ-AUTO,2021-04-29,,,,,,,,
BAJAJ-AUTO_2021-06-30,BAJAJ-AUTO,2021-07-21,,,,,,,,
BAJAJ-AUTO_2021-09-30,BAJAJ-AUTO,2021-10-27,,,,,,,,
BAJAJ-AUTO_2021-12-31,BAJAJ-AUTO,2022-01-19,,,,,,,,
BAJAJ-AUTO_2022-03-31,BAJAJ-AUTO,2022-04-27,,,,,,,,
BAJAJ-AUTO_2022-12-31,BAJAJ-AUTO,2023-01-23,,,,,,,,
BAJAJ-AUTO_2023-03-31,BAJAJ-AUTO,2023-04-25,,,,,,,,
BAJAJ-AUTO_2023-06-30,BAJAJ-AUTO,2023-07-24,1381610039774.5,22.97764705882353,0.04352055706313041,4.705509451392877,,1379193839774.5,,
BAJAJ-AUTO_2023-09-30,BAJAJ-AUTO,2023-10-18,1453651010753.8545,24.175765165441177,0.04136373732772198,4.950867736344397,,1451234810753.8545,,
BAJAJ-AUTO_2023-12-31,BAJAJ-AUTO,2024-01-24,2040929007282.8545,33.94282398897059,0.029461308237786605,6.951028479033643,,2038512807282.8545,,
BAJAJ-AUTO_2024-03-31,BAJAJ-AUTO,2024-04-18,2552643158460.291,42.453175551470586,0.023555363927666415,8.693832675194459,,2550226958460.291,,
BAJAJ-AUTO_2024-06-30,BAJAJ-AUTO,2024-07-15,2700603492702.6,35.511563876651984,0.02815984121323016,9.32451233409996,,2712857992702.6,,
BAJAJ-AUTO_2024-09-30,BAJAJ-AUTO,2024-10-16,3243217266464.2,42.646659324522766,0.023448495517325973,11.198022769735669,,3255471766464.2,,
BAJAJ-AUTO_2024-12-31,BAJAJ-AUTO,2025-01-28,2344663262790.4,30.83113069016153,0.03243474947609068,8.09553922753804,,2356917762790.4,,
BAJAJ-AUTO_2025-03-31,BAJAJ-AUTO,2025-05-29,2477580744622.0,32.578928046989724,0.030694687024621102,8.554470241330055,,2489835244622.0,,
BAJAJ-AUTO_2025-06-30,BAJAJ-AUTO,2025-08-05,2298429742644.0,31.41412213740458,0.031832816961302475,6.531719358647113,,2298808242644.0,,
BAJAJ-AUTO_2025-09-30,BAJAJ-AUTO,2025-11-07,2437212700478.5,110.25916561314793,0.00906954079000172,,19.271698540701486,,,
BAJAJ-AUTO_2025-12-31,BAJAJ-AUTO,2026-01-30,2679836139420.0,126.44927536231883,0.007908309455587393,7.84270131856162,17.56850259623277,2778844339420.0,81.62292559002964,
BAJAJ-AUTO_2026-03-31,BAJAJ-AUTO,2026-05-06,2883678107388.0,104.86788617886178,0.009535807733307491,,18.751678393548286,,,
BAJAJ-AUTO_2026-06-30,BAJAJ-AUTO,2026-07-20,2938636810492.5,80.38579067990833,0.012440009503445,7.567566870748833,17.177014737540304,3054099510492.5,61.45873223847183,
BAJAJFINSV_2015-12-31,BAJAJFINSV,2016-02-03,,,,,,,,
BAJAJFINSV_2016-03-31,BAJAJFINSV,2016-05-24,,,,,,,,
BAJAJFINSV_2016-06-30,BAJAJFINSV,2016-07-25,,,,,,,,
BAJAJFINSV_2016-09-30,BAJAJFINSV,2016-10-27,,,,,,,,
BAJAJFINSV_2016-12-31,BAJAJFINSV,2017-01-30,,,,,,,,
BAJAJFINSV_2017-03-31,BAJAJFINSV,2017-05-17,,,,,,,,
BAJAJFINSV_2017-06-30,BAJAJFINSV,2017-07-19,,,,,,,,
BAJAJFINSV_2017-09-30,BAJAJFINSV,2017-10-16,,,,,,,,
BAJAJFINSV_2017-12-31,BAJAJFINSV,2018-02-01,,,,,,,,
BAJAJFINSV_2018-03-31,BAJAJFINSV,2018-05-17,,,,,,,,
BAJAJFINSV_2018-06-30,BAJAJFINSV,2018-07-19,,,,,,,,
BAJAJFINSV_2018-09-30,BAJAJFINSV,2018-10-23,,,,,,,,
BAJAJFINSV_2018-12-31,BAJAJFINSV,2019-01-29,,,,,,,,
BAJAJFINSV_2019-03-31,BAJAJFINSV,2019-05-16,,,,,,,,
BAJAJFINSV_2019-06-30,BAJAJFINSV,2019-07-25,,,,,,,,
BAJAJFINSV_2019-09-30,BAJAJFINSV,2019-10-22,,,,,,,,
BAJAJFINSV_2019-12-31,BAJAJFINSV,2020-01-29,,,,,,,,
BAJAJFINSV_2020-03-31,BAJAJFINSV,2020-05-20,,,,,,,,
BAJAJFINSV_2020-06-30,BAJAJFINSV,2020-07-21,,,,,,,,
BAJAJFINSV_2020-09-30,BAJAJFINSV,2020-10-21,,,,,,,,
BAJAJFINSV_2020-12-31,BAJAJFINSV,2021-01-20,,,,,,,,
BAJAJFINSV_2021-03-31,BAJAJFINSV,2021-04-27,,,,,,,,
BAJAJFINSV_2021-06-30,BAJAJFINSV,2021-07-19,,,,,,,,
BAJAJFINSV_2021-09-30,BAJAJFINSV,2021-10-27,,,,,,,,
BAJAJFINSV_2021-12-31,BAJAJFINSV,2022-01-19,,,,,,,,
BAJAJFINSV_2022-03-31,BAJAJFINSV,2022-04-27,,,,,,,,
BAJAJFINSV_2022-12-31,BAJAJFINSV,2023-01-29,,,,,,,,
BAJAJFINSV_2023-03-31,BAJAJFINSV,2023-04-26,,,,,,,,
BAJAJFINSV_2023-06-30,BAJAJFINSV,2023-07-26,2587315041166.0156,40.661248779296876,0.02459344043828681,5.575228059108787,,4237372941166.0156,,
BAJAJFINSV_2023-09-30,BAJAJFINSV,2023-10-25,2563453424281.0156,40.286248779296876,0.0248223657029567,5.523810294408203,,4213511324281.0156,,
BAJAJFINSV_2023-12-31,BAJAJFINSV,2024-01-29,2604018172985.5156,40.92374877929687,0.0244356890516808,5.611220494399196,,4254076072985.5156,,
BAJAJFINSV_2024-03-31,BAJAJFINSV,2024-04-24,2593519100393.383,40.758749389648436,0.024534609500407575,5.5885967616187076,,4243577000393.383,,
